IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2
0.016275164,1.06925,1.0693502,33.521120086136165,30.27412,38.480816,10.118106666666185,55.0,b2c12,458.0,6.0,40.0,4.0
0.016266689,1.0691073,1.0692101,33.58241128383927,30.239723,38.478874,10.118190000000563,56.0,b2c12,458.0,6.0,40.0,4.0
0.016289979,1.0687711,1.0676471,33.42766459479259,30.108267,38.324814,10.11973500000022,57.0,b2c12,458.0,6.0,40.0,4.0
0.016306348,1.0687065,1.0687823,33.44311327628364,29.859741,38.650055,10.119526666666692,58.0,b2c12,458.0,5.840000000000001,47.2,3.8
0.016227787,1.0684283,1.0685413,33.54840678171339,30.531973,38.686218,10.202509999999894,59.0,b2c12,458.0,6.0,40.0,4.0
0.016294597,1.0681894,1.0683011,33.40804582224024,30.084517,38.239986,10.122936666667616,60.0,b2c12,458.0,5.92,43.6,3.9
0.016271753,1.0681657,1.068276,33.449110133603284,30.094847,38.577354,10.204859999999949,61.0,b2c12,458.0,5.92,43.6,3.9
0.016221121,1.0681441,1.0681764,33.64452259322033,30.275913,38.666603,10.203585000000508,62.0,b2c12,458.0,6.0,40.0,4.0
0.016264005,1.0678358,1.0678682,33.52174961277287,30.111357,38.601295,10.205545000000468,63.0,b2c12,458.0,5.92,43.6,3.9
0.016275318,1.0676354,1.0676711,33.52563002261716,30.12957,38.853977,10.12326666666583,64.0,b2c12,458.0,6.0,40.0,4.0
0.01619824,1.0674345,1.0675294,33.61304307434648,30.380602,38.636147,10.207453333333252,65.0,b2c12,458.0,6.0,40.0,4.0
0.016239062,1.0672835,1.0673089,33.61402758775507,30.320805,38.65617,10.20813500000028,66.0,b2c12,458.0,6.0,40.0,4.0
0.01619623,1.0671154,1.0671742,33.686308730642466,30.355722,38.699345,10.124871666666392,67.0,b2c12,458.0,6.0,40.0,4.0
0.01619623,1.0669949,1.0670427,33.81575220016346,30.516294,38.819008,10.124325,68.0,b2c12,458.0,6.0,40.0,4.0
0.016224172,1.0666891,1.0667371,33.73479869037992,30.41074,38.779438,10.20925833333334,69.0,b2c12,458.0,6.0,40.0,4.0
0.016193094,1.0665129,1.0665232,33.72860228780484,30.596294,38.720432,10.126616666666662,70.0,b2c12,458.0,6.0,40.0,4.0
0.016192768,1.0662746,1.0663614,33.80396856164387,30.408875,38.732216,10.210971666666683,71.0,b2c12,458.0,6.0,40.0,4.0
0.016239531,1.0660216,1.066064,33.73256498869155,30.429438,38.749657,10.21309333333332,72.0,b2c12,458.0,6.0,40.0,4.0
0.01623941,1.0657793,1.0658406,33.6836687594529,30.339266,38.717548,10.214146666666664,73.0,b2c12,458.0,6.0,40.0,4.0
0.016208753,1.0656266,1.0657086,33.654258233851166,30.192007,38.674438,10.212736666666691,74.0,b2c12,458.0,5.92,43.6,3.9
0.016235717,1.065465,1.0655351,33.628924402912574,30.296219,38.833107,10.215084999999998,75.0,b2c12,458.0,6.0,40.0,4.0
0.016190637,1.0653113,1.0652862,33.73069646084088,30.544527,39.07954,10.214965,76.0,b2c12,458.0,6.0,40.0,4.0
0.016133603,1.0650758,1.0651172,33.75413865624998,30.300419,38.888905,10.213471666666615,77.0,b2c12,458.0,6.0,40.0,4.0
0.016196078,1.0647835,1.064786,33.75572069505265,30.493378,38.82592,10.13424500000001,78.0,b2c12,458.0,6.0,40.0,4.0
0.01623149,1.0645417,1.0645587,33.752730754230484,30.229237,38.757183,10.138500000000082,79.0,b2c12,458.0,6.0,40.0,4.0
0.01623605,1.0643048,1.0643102,33.745914962218606,30.2288,38.682949,10.218391666666625,80.0,b2c12,458.0,6.0,40.0,4.0
0.016247153,1.0641428,1.0641776,33.65927398355267,30.136429,38.791126,10.221436666666705,81.0,b2c12,458.0,6.0,40.0,4.0
0.016236126,1.0640076,1.0640146,33.68890194112912,30.009783,38.973255,10.135219999999997,82.0,b2c12,458.0,6.0,40.0,4.0
0.016252296,1.0636078,1.0636653,33.644421628092495,30.045645,38.758797,10.139023333333292,83.0,b2c12,458.0,6.0,40.0,4.0
0.016244076,1.0634426,1.0634329,33.62582282750208,30.124586,38.770721,10.141376666666597,84.0,b2c12,458.0,6.0,40.0,4.0
0.016230531,1.0632428,1.0632892,33.717412131067846,30.432552,39.132858,10.142046666666648,85.0,b2c12,458.0,6.0,40.0,4.0
0.016204841,1.0630792,1.0630959,33.81346648331984,30.270514,38.953354,10.22381333333336,86.0,b2c12,458.0,6.0,40.0,4.0
0.016184185,1.0629405,1.0628847,33.829145584415606,30.534702,38.806656,10.143805000000189,87.0,b2c12,458.0,6.0,40.0,4.0
0.016259752,1.0629644,1.0629258,34.00313087808769,30.491537,38.991119,10.223683333333367,88.0,b2c12,458.0,6.0,40.0,4.0
0.016219923,1.0625796,1.0625551,33.9111475445626,30.344805,39.042477,10.142781666666757,89.0,b2c12,458.0,6.0,40.0,4.0
0.016200695,1.0624105,1.0623972,33.92417921943322,30.39164,39.435226,10.141353333333488,90.0,b2c12,458.0,6.0,40.0,4.0
0.016143411,1.0623033,1.0622311,33.97387266502463,30.813911,39.106171,10.23212999999984,91.0,b2c12,458.0,6.0,40.0,4.0
0.016203508,1.0619478,1.0618887,33.87526829142858,30.592739,39.057205,10.232680000000013,92.0,b2c12,458.0,6.0,40.0,4.0
0.016217198,1.0616883,1.0616553,33.83959500079801,30.363205,38.631939,10.2358600000002,93.0,b2c12,458.0,6.0,40.0,4.0
0.016240932,1.0616225,1.0615889,33.91933316853032,30.410469,38.956722,10.232058333333407,94.0,b2c12,458.0,6.0,40.0,4.0
0.016237797,1.0612919,1.0612276,33.821449996787194,30.403572,39.047729,10.152424999999978,95.0,b2c12,458.0,6.0,40.0,4.0
0.016218299,1.0611045,1.0610256,33.98128881663973,30.593117,39.294811,10.235606666666476,96.0,b2c12,458.0,6.0,40.0,4.0
0.016211053,1.060762,1.0607482,33.85623350197623,30.295986,38.989124,10.234358333333269,97.0,b2c12,458.0,6.0,40.0,4.0
0.016253142,1.0604539,1.0604581,33.751023362824625,30.194729,39.16148,10.24047499999991,98.0,b2c12,458.0,6.0,40.0,4.0
0.016209438,1.0602834,1.0602171,33.882335263877685,30.612881,39.032192,10.24227000000004,99.0,b2c12,458.0,6.0,40.0,4.0
0.01617695,1.0600764,1.0600308,33.96976557212718,30.55455,38.999771,10.159059999999831,100.0,b2c12,458.0,6.0,40.0,4.0
0.017264629,1.0762231,1.076097,33.0548895026697,30.169516,37.049667,10.340620000000005,1.0,b2c13,483.0,4.0,40.0,6.0
0.017087275,1.080073,1.080285,33.21698811075949,30.388861,37.35685,10.269498333333225,2.0,b2c13,483.0,4.0,40.0,6.0
0.017023681,1.0814674,1.0816163,33.23567197098041,30.264418,37.330376,10.26792333333336,3.0,b2c13,483.0,4.0,40.0,6.0
0.016991956,1.0821903,1.0824264,33.26674660235289,30.204208,37.324883,10.2631733333333,4.0,b2c13,483.0,4.0,40.0,6.0
0.016812934,1.0826939,1.0827806,33.381930112698434,30.549747,37.775658,10.17488666666662,5.0,b2c13,483.0,4.0,40.0,6.0
0.016840866,1.0827489,1.0828321,33.22764233493597,30.275934,37.43568,10.179136666666697,6.0,b2c13,483.0,4.0,40.0,6.0
0.016844401,1.0828607,1.0830711,33.16250749567261,30.10887,37.195908,10.17872166666663,7.0,b2c13,483.0,4.0,40.0,6.0
0.016779037,1.0829631,1.0830737,33.1719322976563,30.263872,37.327454,10.175936666666772,8.0,b2c13,483.0,4.0,40.0,6.0
0.016771387,1.0828727,1.0830258,33.075578135473826,30.156284,37.249348,10.262861666666623,9.0,b2c13,483.0,4.0,40.0,6.0
0.016747566,1.0829475,1.0830935,33.11184951308478,30.123039,37.215282,10.26094166666662,10.0,b2c13,483.0,4.0,40.0,6.0
0.016706655,1.0828668,1.0830073,33.113893524705894,30.307766,37.188797,10.263028333333446,11.0,b2c13,483.0,4.0,40.0,6.0
0.016702147,1.0827907,1.0830258,33.02209516494023,30.169575,37.10807,10.18140666666659,12.0,b2c13,483.0,4.0,40.0,6.0
0.016699322,1.0830284,1.0831788,33.198022438871575,30.502237,37.135799,10.26483166666682,13.0,b2c13,483.0,4.0,40.0,6.0
0.016638014,1.0830401,1.0831265,33.24748153652795,30.468395,37.380566,10.261521666666765,14.0,b2c13,483.0,4.0,40.0,6.0
0.016635539,1.0829583,1.0830783,33.23353009705648,30.486032,37.297672,10.179693333333368,15.0,b2c13,483.0,4.0,40.0,6.0
0.016660677,1.0831196,1.0832168,33.39336626059659,30.697441,37.181908,10.263726666666235,16.0,b2c13,483.0,4.0,40.0,6.0
0.016596572,1.0829046,1.0830419,33.31456767519995,30.521719,37.400028,10.180061666666491,17.0,b2c13,483.0,4.0,40.0,6.0
0.016610416,1.0828928,1.0830526,33.29371315123452,30.357376,37.276707,10.263344999999877,18.0,b2c13,483.0,4.0,40.0,6.0
0.016598195,1.0830098,1.0831288,33.40168722653217,30.577982,37.451763,10.25922833333316,19.0,b2c13,483.0,4.0,40.0,6.0
0.016590605,1.0828016,1.0829653,33.2742989701023,30.406197,37.443485,10.264363333333556,20.0,b2c13,483.0,4.0,40.0,6.0
0.016602078,1.0828021,1.0829297,33.27475175283635,30.217186,37.357643,10.263218333333498,21.0,b2c13,483.0,4.0,40.0,6.0
0.016593723,1.0828415,1.0829966,33.363494063341214,30.425802,37.331528,10.259634999999738,22.0,b2c13,483.0,4.0,40.0,6.0
0.016574908,1.0826209,1.0827773,33.22334438953943,30.307497,37.292645,10.266816666666516,23.0,b2c13,483.0,4.0,40.0,6.0
0.016591929,1.0824878,1.0826838,33.19511380884681,30.014793,37.272976,10.266688333333391,24.0,b2c13,483.0,4.0,40.0,6.0
0.016550336,1.0824468,1.0825813,33.13904558471227,30.123978,37.536942,10.181221666666776,25.0,b2c13,483.0,4.0,40.0,6.0
0.016576685,1.0823956,1.0824956,33.164054412371115,30.213972,37.224453,10.18597499999984,26.0,b2c13,483.0,4.0,40.0,6.0
0.016551312,1.0822778,1.0824968,33.225525193497134,30.35553,37.441238,10.268858333333627,27.0,b2c13,483.0,4.0,40.0,6.0
0.016544016,1.0822581,1.0824174,33.32959725597531,30.37656,37.442947,10.266664999999922,28.0,b2c13,483.0,4.0,40.0,6.0
0.016557513,1.0822105,1.082337,33.285597006379646,30.368364,37.336132,10.188123333333351,29.0,b2c13,483.0,4.0,40.0,6.0
0.016576542,1.0821124,1.0822783,33.30633023764709,30.209967,37.345745,10.187148333333122,30.0,b2c13,483.0,4.0,40.0,6.0
0.016554961,1.0801619,1.082141,33.20138207984189,30.25733,37.35434,10.27666999999977,31.0,b2c13,483.0,4.0,40.0,6.0
0.01654576,1.0817291,1.0818859,33.179459917874446,30.396492,37.373775,10.193666666666587,32.0,b2c13,483.0,4.0,40.0,6.0
0.016583439,1.0817223,1.0819244,33.204151131782915,30.501884,37.281769,10.281044999999963,33.0,b2c13,483.0,4.0,40.0,6.0
0.016545603,1.0815057,1.0816889,33.1673290171207,30.41647,37.297462,10.281361666666635,34.0,b2c13,483.0,4.0,40.0,6.0
0.016558135,1.0814149,1.0815856,33.13173644,30.312338,37.057884,10.284460000000156,35.0,b2c13,483.0,4.0,40.0,6.0
0.016592935,1.0814592,1.0817002,33.21188846734054,30.380365,37.270748,10.198031666666791,36.0,b2c13,483.0,4.0,40.0,6.0
0.016532013,1.0813788,1.0815108,33.22893704449643,30.437159,37.343006,10.28172666666651,37.0,b2c13,483.0,4.0,40.0,6.0
0.016544811,1.0813577,1.0814885,33.30408543338557,30.240627,37.227871,10.198008333333322,38.0,b2c13,483.0,4.0,40.0,6.0
0.016515292,1.0814636,1.0815727,33.47814690560245,30.394886,37.528896,10.272523333333568,39.0,b2c13,483.0,4.0,40.0,6.0
0.016525961,1.0812125,1.0813667,33.390102338996186,30.323231,37.610981,10.19487666666634,40.0,b2c13,483.0,4.0,40.0,6.0
0.016502064,1.0811335,1.0812385,33.41469654704946,30.435518,37.798832,10.278283333333578,41.0,b2c13,483.0,4.0,40.0,6.0
0.016480118,1.0810444,1.0811636,33.44922489952528,30.410763,37.736759,10.19601833333339,42.0,b2c13,483.0,4.0,40.0,6.0
0.016510244,1.0807835,1.0809157,33.29890014615384,30.44245,37.502083,10.201976666666935,43.0,b2c13,483.0,4.0,40.0,6.0
0.01652541,1.080628,1.0808077,33.38953454914199,30.340055,37.516644,10.28892500000026,44.0,b2c13,483.0,4.0,40.0,6.0
0.016506124,1.0805287,1.0806317,33.433451612802465,30.397079,37.50906,10.20337833333324,45.0,b2c13,483.0,4.0,40.0,6.0
0.016544301,1.0803895,1.0805631,33.31528425720969,30.273731,37.328903,10.290618333333017,46.0,b2c13,483.0,4.0,40.0,6.0
0.016592465,1.080284,1.0804198,33.37699701389954,29.9837,37.468361,10.206673333333551,47.0,b2c13,483.0,4.0,40.0,6.0
0.016555753,1.0801095,1.0802258,33.31794485614843,30.366499,37.551434,10.290949999999915,48.0,b2c13,483.0,4.0,40.0,6.0
0.016551202,1.0799176,1.080067,33.18503787031253,30.222843,37.510204,10.21322333333325,49.0,b2c13,483.0,4.0,40.0,6.0
0.016566038,1.0799018,1.0800234,33.2639291424124,30.347952,37.759705,10.298629999999926,50.0,b2c13,483.0,4.0,40.0,6.0
0.016533976,1.0797881,1.079904,33.27135022397465,30.1633,37.752296,10.211271666666532,51.0,b2c13,483.0,4.0,40.0,6.0
0.016515665,1.0796335,1.0797466,33.33392041135296,30.389547,37.802143,10.2972550000001,52.0,b2c13,483.0,4.0,40.0,6.0
0.016522175,1.0796189,1.0796986,33.3886521852731,30.513803,37.719517,10.305418333333607,53.0,b2c13,483.0,4.0,40.0,6.0
0.016542008,1.079231,1.0793735,33.354993527370766,30.29845,37.691006,10.301029999999448,54.0,b2c13,483.0,4.0,40.0,6.0
0.016561262,1.0790066,1.0791675,33.2362674101562,30.180471,37.60302,10.219789999999922,55.0,b2c13,483.0,4.0,40.0,6.0
0.016514823,1.0789223,1.0791216,33.299573527455514,30.375853,37.774857,10.222631666666713,56.0,b2c13,483.0,4.0,40.0,6.0
0.016555486,1.0783569,1.0788584,33.26891195595045,30.321341,37.720333,10.22420666666682,57.0,b2c13,483.0,4.0,40.0,6.0
0.016579928,1.0784175,1.078577,33.18420917330214,30.067858,37.303356,10.318856666666882,58.0,b2c13,483.0,4.0,40.0,6.0
0.016563058,1.0784233,1.0786873,33.32469833514772,30.189371,37.735363,10.220405000000028,59.0,b2c13,483.0,4.0,40.0,6.0
0.016549205,1.0783075,1.078514,33.215703859350896,30.077444,37.625141,10.22747166666668,60.0,b2c13,483.0,4.0,40.0,6.0
0.01654575,1.0782202,1.0783851,33.25914477595622,30.260731,37.631908,10.314376666666552,61.0,b2c13,483.0,4.0,40.0,6.0
0.016494783,1.0781422,1.0783269,33.39637013012617,30.300613,37.781277,10.309921666667409,62.0,b2c13,483.0,4.0,40.0,6.0
0.016542669,1.0779345,1.0780925,33.339841264660485,30.278936,37.828964,10.231338333332678,63.0,b2c13,483.0,4.0,40.0,6.0
0.016535461,1.0777037,1.0778702,33.35341732253088,30.375427,37.916931,10.237471666666291,64.0,b2c13,483.0,4.0,40.0,6.0
0.016549671,1.0776266,1.0778123,33.46745802905196,30.366562,37.872299,10.23028499999976,65.0,b2c13,483.0,4.0,40.0,6.0
0.016555989,1.0775083,1.0776469,33.39774949374023,30.279367,37.836628,10.235433333333155,66.0,b2c13,483.0,4.0,40.0,6.0
0.016534373,1.0773622,1.0774997,33.4598689118541,30.447317,38.039162,10.31855833333296,67.0,b2c13,483.0,4.0,40.0,6.0
0.016534373,1.0771512,1.0773071,33.564575839009265,30.446325,38.054379,10.235996666666672,68.0,b2c13,483.0,4.0,40.0,6.0
0.016532401,1.0769043,1.0770979,33.43047318423107,30.442547,38.039757,10.323831666666653,69.0,b2c13,483.0,4.0,40.0,6.0
0.016539946,1.0768782,1.0770429,33.50514058722742,30.495968,38.015114,10.244535000000026,70.0,b2c13,483.0,4.0,40.0,6.0
0.016553182,1.0766386,1.0767572,33.428433463586565,30.369732,38.030216,10.326126666666672,71.0,b2c13,483.0,4.0,40.0,6.0
0.016562972,1.0764362,1.0765593,33.3753425153329,30.330702,37.934093,10.328886666666646,72.0,b2c13,483.0,4.0,40.0,6.0
0.016556183,1.0763184,1.076468,33.356837931993844,30.326534,37.961613,10.332146666666691,73.0,b2c13,483.0,4.0,40.0,6.0
0.016567906,1.0761186,1.0762906,33.40685747926274,30.120266,38.018436,10.246591666666667,74.0,b2c13,483.0,4.0,40.0,6.0
0.016550831,1.0760612,1.0761498,33.42495163288289,30.228214,38.234489,10.32869833333334,75.0,b2c13,483.0,4.0,40.0,6.0
0.016510284,1.076009,1.0761265,33.51566863335964,30.236141,38.14241,10.241671666666662,76.0,b2c13,483.0,4.0,40.0,6.0
0.016561033,1.0757425,1.0757855,33.54670989647246,30.225647,38.247372,10.246506666666637,77.0,b2c13,483.0,4.0,40.0,6.0
0.01653575,1.0754164,1.0754815,33.49359478632475,30.475475,38.328045,10.33405833333333,78.0,b2c13,483.0,4.0,40.0,6.0
0.016528545,1.0753238,1.0753919,33.54615885089773,30.307796,38.136337,10.335896666666669,79.0,b2c13,483.0,4.0,40.0,6.0
0.016564934,1.0750467,1.0751694,33.47946249498841,30.283476,38.12989,10.342028333333293,80.0,b2c13,483.0,4.0,40.0,6.0
0.016575417,1.0748277,1.0749646,33.41015614511285,30.296589,37.9132,10.346349999999925,81.0,b2c13,483.0,4.0,40.0,6.0
0.016568994,1.0747075,1.0748649,33.469624140791545,30.224031,38.246029,10.343166666666608,82.0,b2c13,483.0,4.0,40.0,6.0
0.016589256,1.0742761,1.0746169,33.384077511415434,30.254059,38.192299,10.348754999999922,83.0,b2c13,483.0,4.0,40.0,6.0
0.016609564,1.0743355,1.0744469,33.40290572684461,30.145924,38.131737,10.355058333333242,84.0,b2c13,483.0,4.0,40.0,6.0
0.016566988,1.0742953,1.0743489,33.575580321646285,30.325285,38.227879,10.348216666666609,85.0,b2c13,483.0,4.0,40.0,6.0
0.016596587,1.0742376,1.0742853,33.56950422196622,30.145494,38.444809,10.266843333333478,86.0,b2c13,483.0,4.0,40.0,6.0
0.01655524,1.0741972,1.0741872,33.72526899160942,30.57905,38.598946,10.260153333333196,87.0,b2c13,483.0,4.0,40.0,6.0
0.01655243,1.0739142,1.0739546,33.6756718177569,30.327768,38.485497,10.34859000000021,88.0,b2c13,483.0,4.0,40.0,6.0
0.016546974,1.0736847,1.0736957,33.67005617972348,30.524956,38.649277,10.354266666666808,89.0,b2c13,483.0,4.0,40.0,6.0
0.016558999,1.0735365,1.0735635,33.712875213040085,30.742186,38.381657,10.283751666666893,90.0,b2c13,483.0,4.0,40.0,6.0
0.016580131,1.0732396,1.0732929,33.65398055180361,30.508471,38.361629,10.276098333333357,91.0,b2c13,483.0,4.0,40.0,6.0
0.016594071,1.0730491,1.0730541,33.55842756548067,30.309868,37.941879,10.365669999999955,92.0,b2c13,483.0,4.0,40.0,6.0
0.016627753,1.0729734,1.0730242,33.69778825808942,30.420498,38.411766,10.359216666666663,93.0,b2c13,483.0,4.0,40.0,6.0
0.016609825,1.0726773,1.0727285,33.60111889342399,30.350515,38.443295,10.364676666666734,94.0,b2c13,483.0,4.0,40.0,6.0
0.016626421,1.0725262,1.072529,33.562645814760195,30.323719,38.43018,10.365736666666878,95.0,b2c13,483.0,4.0,40.0,6.0
0.016624698,1.0723058,1.0723391,33.61046817075033,30.234039,38.260612,10.365223333333171,96.0,b2c13,483.0,4.0,40.0,6.0
0.016651945,1.0720131,1.0721092,33.42227670303029,30.009714,38.290821,10.290031666666618,97.0,b2c13,483.0,4.0,40.0,6.0
0.016640995,1.0719764,1.0720112,33.55119899924117,30.149513,39.087688,10.370553333333373,98.0,b2c13,483.0,4.0,40.0,6.0
0.01657068,1.0717996,1.0718275,33.757212443346006,30.240566,38.592972,10.281358333333383,99.0,b2c13,483.0,4.0,40.0,6.0
0.016590212,1.0715889,1.0716245,33.63018196036586,30.42918,38.747513,10.374631666666634,100.0,b2c13,483.0,4.0,40.0,6.0
0.017321993,1.0744145,1.0742625,32.56972550965574,30.276701,36.516743,10.101920000000003,1.0,b2c14,485.0,4.0,4.0,4.85
0.017164165,1.077906,1.0780684,32.737834790540525,30.260298,36.669384,10.097735000000103,2.0,b2c14,485.0,4.0,4.0,4.85
0.01713492,1.0792805,1.0795292,32.8198711212375,30.284172,36.840355,10.097301666666802,3.0,b2c14,485.0,4.0,4.0,4.85
0.017068928,1.0800283,1.0802991,32.850310163299675,30.500856,36.718014,10.18085666666666,4.0,b2c14,485.0,4.0,4.0,4.85
0.01703733,1.0792562,1.0808921,32.88824874358975,30.442595,36.676216,10.09765499999994,5.0,b2c14,485.0,4.0,4.0,4.85
0.017053572,1.080868,1.0810262,32.77665176505008,30.24452,36.692894,10.097496666666606,6.0,b2c14,485.0,4.0,4.0,4.85
0.017023293,1.0810851,1.0812427,32.71398712995778,30.276802,36.700317,10.18104666666671,7.0,b2c14,485.0,4.0,4.0,4.85
0.016993327,1.0812882,1.0814323,32.74712415538836,30.150194,36.639381,10.09724166666662,8.0,b2c14,485.0,4.0,4.0,4.85
0.017013658,1.0814146,1.0815797,32.665581994166736,30.15999,36.687702,10.180708333333314,9.0,b2c14,485.0,4.0,4.0,4.85
0.01698911,1.0815505,1.0816983,32.72123708226229,30.278664,36.777451,10.097123333333244,10.0,b2c14,485.0,4.0,4.0,4.85
0.0170078,1.0815923,1.0817382,32.70853732405884,30.061621,36.619129,10.097423333333184,11.0,b2c14,485.0,4.0,4.0,4.85
0.017005382,1.0817231,1.0819414,32.65242569404863,29.890366,36.530548,10.18081999999995,12.0,b2c14,485.0,4.0,4.0,4.85
0.016993439,1.0819597,1.0821275,32.76187905192631,30.204782,36.890717,10.097563333333284,13.0,b2c14,485.0,4.0,4.0,4.85
0.016983068,1.0820181,1.0821843,32.80551084292754,30.235865,36.846584,10.097816666666768,14.0,b2c14,485.0,4.0,4.0,4.85
0.016975058,1.0821662,1.0823216,32.80212403293932,30.222317,36.827274,10.09734833333326,15.0,b2c14,485.0,4.0,4.0,4.85
0.016949207,1.0823417,1.0824696,32.888037504230205,30.237906,36.901314,10.18106833333295,16.0,b2c14,485.0,4.0,4.0,4.85
0.016976211,1.0822737,1.0824069,32.84809524665558,30.249338,36.863316,10.097523333333568,17.0,b2c14,485.0,4.0,4.0,4.85
0.016964562,1.0823593,1.0825158,32.85033375836126,30.29649,37.052044,10.180738333333284,18.0,b2c14,485.0,4.0,4.0,4.85
0.016895344,1.0823802,1.0825363,32.87564569307758,30.363997,36.896061,10.18101666666674,19.0,b2c14,485.0,4.0,4.0,4.85
0.01696812,1.0823083,1.0825062,32.83265103666658,30.267216,36.956627,10.097588333333745,20.0,b2c14,485.0,4.0,4.0,4.85
0.01693619,1.0823497,1.0825186,32.861932706666686,30.421757,36.931515,10.09756833333328,21.0,b2c14,485.0,4.0,4.0,4.85
0.016896341,1.0824294,1.0826085,32.865132612711854,30.450575,36.967319,10.097336666666768,22.0,b2c14,485.0,4.0,4.0,4.85
0.016965626,1.0823166,1.0824755,32.798110768342816,30.257217,36.846111,10.180900000000351,23.0,b2c14,485.0,4.0,4.0,4.85
0.01696099,1.0823648,1.0824583,32.75320130756449,30.208363,36.683704,10.181243333333502,24.0,b2c14,485.0,4.0,4.0,4.85
0.016974458,1.0823154,1.0825022,32.73764073604056,30.165785,36.687355,10.09723166666663,25.0,b2c14,485.0,4.0,4.0,4.85
0.016988628,1.0823686,1.0825368,32.69098647952216,30.171572,36.817005,10.180616666666658,26.0,b2c14,485.0,4.0,4.0,4.85
0.016980378,1.0824178,1.0825872,32.75254197783459,30.239079,36.690609,10.18069833333381,27.0,b2c14,485.0,4.0,4.0,4.85
0.016948286,1.082481,1.0826246,32.82160439515457,30.250912,36.868225,10.180445000000084,28.0,b2c14,485.0,4.0,4.0,4.85
0.016961608,1.0825346,1.0826403,32.93511045811961,30.404612,37.002007,10.180816666666455,29.0,b2c14,485.0,4.0,4.0,4.85
0.016951352,1.0824568,1.0826117,32.87285234716343,30.442781,36.967384,10.097938333333392,30.0,b2c14,485.0,4.0,4.0,4.85
0.016984753,1.0822241,1.082634,32.755864715488215,30.219879,36.845558,10.09720166666666,31.0,b2c14,485.0,4.0,4.0,4.85
0.017005483,1.0825213,1.0826727,32.75216344620514,30.091724,36.944935,10.097233333333376,32.0,b2c14,485.0,4.0,4.0,4.85
0.016982958,1.0825586,1.0827307,32.77334472104823,30.159004,37.01799,10.180761666666756,33.0,b2c14,485.0,4.0,4.0,4.85
0.01701986,1.0825586,1.0826714,32.74080891101702,30.019932,36.94899,10.18062833333291,34.0,b2c14,485.0,4.0,4.0,4.85
0.017000303,1.0826434,1.082781,32.74455041602728,30.132122,37.137291,10.180608333333415,35.0,b2c14,485.0,4.0,4.0,4.85
0.016939862,1.0826758,1.0828366,32.768612417442846,30.086004,36.929237,10.097194999999678,36.0,b2c14,485.0,4.0,4.0,4.85
0.016993288,1.082673,1.08284,32.77670466836733,30.165955,37.11076,10.180543333333238,37.0,b2c14,485.0,4.0,4.0,4.85
0.016955657,1.0826735,1.0828562,32.868326846472975,30.408566,37.271114,10.180453333333327,38.0,b2c14,485.0,4.0,4.0,4.85
0.016920898,1.0827264,1.0828831,32.93172322890556,30.593193,37.145115,10.18051000000026,39.0,b2c14,485.0,4.0,4.0,4.85
0.016952721,1.0826796,1.0828115,32.828273166389344,30.374025,37.09354,10.097193333332932,40.0,b2c14,485.0,4.0,4.0,4.85
0.01698567,1.0826628,1.0827968,32.89700320741998,30.24806,36.862984,10.18069666666658,41.0,b2c14,485.0,4.0,4.0,4.85
0.016985379,1.0826892,1.0828509,32.89417316016953,30.301748,37.087017,10.09707833333329,42.0,b2c14,485.0,4.0,4.0,4.85
0.016994087,1.0826694,1.0828421,32.8637546750842,30.230961,37.161972,10.09718833333318,43.0,b2c14,485.0,4.0,4.0,4.85
0.016981065,1.0826937,1.082875,32.90013235814709,30.245874,37.34449,10.18049666666678,44.0,b2c14,485.0,4.0,4.0,4.85
0.016972568,1.0826163,1.0827385,32.911558308811,30.24918,37.330193,10.180578333333443,45.0,b2c14,485.0,4.0,4.0,4.85
0.016977277,1.0826237,1.0827653,32.85486108192561,30.341616,37.346222,10.096793333333334,46.0,b2c14,485.0,4.0,4.0,4.85
0.016950838,1.0825202,1.0826323,32.888901101244784,30.455553,37.527534,10.096950000000168,47.0,b2c14,485.0,4.0,4.0,4.85
0.016975433,1.0824577,1.0826578,32.835150073728805,30.063868,37.207077,10.096949999999682,48.0,b2c14,485.0,4.0,4.0,4.85
0.017016245,1.0824146,1.0825762,32.70919269204744,30.007433,37.169521,10.180593333333189,49.0,b2c14,485.0,4.0,4.0,4.85
0.016994486,1.0824431,1.0826744,32.72567302388793,30.145628,37.144878,10.097368333332998,50.0,b2c14,485.0,4.0,4.0,4.85
0.017020632,1.0824912,1.0826604,32.74443728260875,30.126024,37.110466,10.096913333333214,51.0,b2c14,485.0,4.0,4.0,4.85
0.017028654,1.0825453,1.0826911,32.76089368479191,30.005783,37.207859,10.180656666666618,52.0,b2c14,485.0,4.0,4.0,4.85
0.017002057,1.0826108,1.082759,32.898437167500006,30.344715,37.441929,10.096951666666428,53.0,b2c14,485.0,4.0,4.0,4.85
0.0170196,1.082448,1.082597,32.852562693200646,30.226944,37.293304,10.09726999999936,54.0,b2c14,485.0,4.0,4.0,4.85
0.017012779,1.0824132,1.0825996,32.77905334098636,30.226881,37.243904,10.18081999999995,55.0,b2c14,485.0,4.0,4.0,4.85
0.017005408,1.0824074,1.0826079,32.818930163006755,30.108232,37.235722,10.097375000000463,56.0,b2c14,485.0,4.0,4.0,4.85
